(4208,4345)
(2770,1938)
(493,5000)
(1042,2024)
(1867,1649)
(0,637)
(1599,2063)
(2351,1698)
(295,1982)
(179,2036)
(2764,2281)
(3487,2087)
(2232,1602)
(322,2206)
(248,3977)
(839,3664)
(2229,1304)
(575,3325)
(2010,4414)
(2035,1438)
(646,3205)
(603,4555)
(3818,766)
(1797,1502)
(3782,4721)
(425,1701)
(1975,1545)
(3583,347)
(57,4917)
(217,705)
(448,3755)
(3707,238)
(2695,3712)
(0,2060)
(2971,2304)
(3860,2173)
(1402,4369)
(22,506)
(2603,2258)
(911,4024)
(1287,1305)
(348,3766)
(582,3704)
(1044,3506)
(278,3707)
(2872,2540)
(2053,1454)
(3394,2127)
(1697,4973)
(4735,814)
(949,4521)
(245,1436)
(4572,2513)
(2946,2610)
(3295,4750)
(3348,3593)
(1464,3166)
(3050,223)
(3830,829)
(2827,2137)
(241,1438)
(4402,2223)
(2268,1621)
(2423,2461)
(1737,2399)
(1441,1354)
(2829,2331)
(4573,2980)
(4007,2303)
(2439,1624)
(716,1034)
(4542,2583)
(4169,2486)
(4053,4526)
(2573,3960)
(4607,3651)
(601,3649)
(68,1873)
(3310,402)
(3153,4885)
(3486,4536)
(0,1860)
(3907,99)
(1102,4466)
(99,1573)
(1220,4458)
(131,1525)
(4974,3687)
(4743,3000)
(328,3796)
(252,2983)
(3335,2044)
(0,3967)
(3252,60)
(4067,1670)
(2569,3938)
(868,3373)
(1049,1987)
(833,2857)
(3971,2083)
(564,1915)
(1742,1133)
(714,3845)
(2997,2520)
(1808,3823)
(1158,2280)
(1011,3250)
(1384,3266)
(535,2503)
(874,3918)
(4217,1627)
(3635,942)
(350,2228)
(0,2344)
(4514,3018)
(3841,0)
(378,2411)
(3941,2338)
(1357,1685)
(2833,2546)
(453,4167)
(4527,3078)
(3336,2349)
(2757,2901)
(1162,133)
(2032,1221)
(3084,2249)
(4190,2116)
(4126,411)
(2203,1453)
(3970,1066)
(795,1894)
(908,3003)
(4258,2637)
(1671,1979)
(1031,3110)
(2316,1222)
(2050,1746)
(4996,536)
(4443,2804)
(3268,4823)
(4283,600)
(1117,4052)
(4888,939)
(4469,2978)
(2589,2670)
(461,3603)
(1300,3355)
(2547,2673)
(682,4474)
(3760,4881)
(2053,1872)
(4205,3053)
(3291,1141)
(882,3781)
(2327,1357)
(463,4063)
(2657,3743)
(4912,4571)
(4135,2664)
(2099,1880)
(3054,3564)
(3371,4668)
(2302,1421)
(4655,2821)
(1040,2246)
(954,745)
(1934,1705)
(296,2731)
(4028,2430)
(2384,4614)
(3468,4722)
(3296,0)
(3617,2078)
(0,3083)
(3154,590)
(4091,2900)
(3247,0)
(247,1684)
(4667,737)
(0,2975)
(595,2101)
(3141,3667)
(959,3546)
(4065,1571)
(208,2860)
(3683,4889)
(3673,0)
(2647,4034)
(1890,1611)
(2081,913)
(4012,634)
(4021,1851)
(1094,3074)
(275,3974)
(3110,4330)
(3867,2323)
(1946,2014)
(2419,1672)
(4382,2917)
(839,3908)
(2009,3531)
(445,305)
(3392,4164)
(4233,2565)
(275,1062)
(3902,4680)
(3357,2113)
(2199,1561)
(2875,4813)
(511,2995)
(257,146)
(1803,285)
(572,4853)
(4006,2643)
(4279,2509)
(2247,1201)
(2111,1569)
(4698,3136)
(4275,2804)
(1012,3812)
(3429,3278)
(2881,2655)
(3180,3705)
(3765,2409)
(946,4397)
(2228,1043)
(3599,1888)
(2422,4063)
(558,2302)
(128,3886)
(480,4045)
(3794,3002)
(1271,373)
(54,4876)
(23,1096)
(3596,664)
(3940,437)
(2590,883)
(2295,1460)
(1856,1534)
(3392,4661)
(1306,2299)
(380,3073)
(3473,5000)
(4524,2945)
(3531,4941)
(254,3607)
(2728,3799)
(1054,2199)
(1747,4866)
(116,1687)
(2558,2341)
(762,1798)
(932,3670)
(3612,2018)
(4310,4800)
(86,1929)
(722,4062)
(2356,3819)
(4348,1793)
(2644,3963)
(4435,2886)
(4168,1310)
(778,2277)
(4009,2485)
(2868,3563)
(925,2741)
(869,3600)
(2806,3853)
(2123,1608)
(619,2405)
(2953,2331)
(188,1401)
(2471,2062)
(3945,864)
(3856,4498)
(3539,590)
(1665,4823)
(1142,352)
(2778,1431)
(2750,3813)
(4156,0)
(2089,1852)
(2311,504)
(251,1578)
(3693,1178)
(4558,3090)
(4334,2379)
(4270,2623)
(2757,3829)
(2206,1740)
(1819,1102)
(4518,3139)
(2104,1729)
(278,2475)
(732,2645)
(444,1195)
(1035,1636)
(577,4693)
(1934,1210)
(2666,3539)
(607,2771)
(2573,3762)
(2635,2425)
(3147,92)
(2451,1786)
(147,1968)
(3092,5000)
(2560,3944)
(455,3289)
(3419,4577)
(3887,252)
(2028,1050)
(4004,2234)
(3835,735)
(985,3346)
(2181,1938)
(3597,5000)
(407,1154)
(4353,2768)
(4490,3002)
(3593,4706)
(1852,1884)
(1079,3883)
(721,1206)
(332,4134)
(454,1845)
(3403,152)
(2128,247)
(2685,2087)
(1843,1017)
(1206,4109)
(2056,4508)
(2756,3724)
(4424,4755)
(3822,220)
(532,3377)
(2164,4980)
(1387,3110)
(2092,2108)
(3816,856)
(172,1758)
(326,3659)
(1902,1718)
(4331,2699)
(0,4132)
(4702,4332)
(3983,969)
(255,1096)
(2753,2877)
(543,4946)
(689,5000)
(3808,1732)
(3753,3028)
(0,991)
(572,2385)
(179,2161)
(256,2758)
(4629,1736)
(3970,639)
(2815,2048)
(0,4266)
(236,2816)
(382,130)
(3759,1624)
(474,3102)
(715,1996)
(2260,2957)
(436,4796)
(1714,1508)
(1873,3716)
(2674,732)
(2789,719)
(1146,3387)
(4115,2575)
(0,1354)
(1400,1173)
(3977,2052)
(3145,246)
(1734,3678)
(3795,1523)
(4306,2264)
(4195,2396)
(1622,4376)
(2576,2654)
(4510,2444)
(4034,1926)
(3697,843)
(472,2638)
(2153,2736)
(184,1713)
(4589,3087)
(2,2315)
(0,3474)
(2653,3143)
(4337,2987)
(808,3647)
(4455,2979)
(3636,4108)
(1153,2864)
(2875,2963)
(3742,599)
(2386,1752)
(3874,4919)
(144,5000)
(278,5000)
(4125,1010)
(2369,4444)
(4531,3095)
(4128,1658)
(349,1618)
(734,1954)
(815,2845)
(2074,1759)
(594,3371)
(4030,2705)
(578,1333)
(2621,2507)
(3039,2037)
(3588,0)
(3757,4882)
(1509,4178)
(611,584)
(2747,0)
(1248,3356)
(4974,537)
(523,1639)
(517,3551)
(4536,2260)
(842,4250)
(1914,1086)
(174,3333)
(236,4965)
(2402,1843)
(1274,3651)
(2308,3642)
(3970,1741)
(4183,802)
(3618,764)
(3803,4718)
(127,1881)
(4717,2843)
(2748,4035)
(351,4026)
(2535,1941)
(1758,4235)
(3568,17)
(1880,1451)
(536,1941)
(4360,2434)
(3262,2162)
(4365,2512)
(3504,1924)
(2552,1477)
(928,2172)
(2239,1956)
(379,2115)
(3608,705)
(4161,2574)
(2884,2596)
(332,4110)
(1158,2876)
(0,3529)
(3147,4524)
(4383,2929)
(3273,2125)
(494,4000)
(2381,3449)
(2779,3724)
(2356,1406)
(3230,213)
(3916,955)
(1850,2214)
(615,1967)
(3601,5000)
(1737,1290)
(462,3536)
(530,3707)
(3703,2365)
(1958,1989)
(928,1622)
(341,4306)
(186,2446)
(696,3716)
(1138,5000)
(3618,698)
(3217,125)
(2771,2519)
(684,2672)
(364,1004)
(4501,1432)
(3464,123)
(280,0)
(3963,746)
(625,3152)
(2209,1597)
(1302,4828)
(584,2562)
(3402,1352)
(3968,1992)
(911,3896)
(3647,3105)
(2552,4565)
(1870,1498)
(1001,3789)
(3528,2107)
(1723,1973)
(3820,0)
(1953,974)
(788,1466)
(1241,3626)
(2375,1377)
(2331,4946)
(939,2278)
(3237,2281)
(1890,810)
(2013,1375)
(285,2656)
(3378,2405)
(1614,2043)
(2383,1093)
(4002,542)
(483,2119)
(2960,3814)
(4150,2103)
(2781,2307)
(0,1598)
(249,2073)
(830,2469)
(2376,4594)
(1519,1001)
(2190,1923)
(786,1904)
(1983,3616)
(3734,4682)
(4961,1392)
(4343,2511)
(0,2658)
(332,3131)
(3745,2296)
(4263,3979)
(566,4466)
(0,1611)
(144,572)
(3847,2199)
(2202,2054)
(2094,1703)
(0,1732)
(872,3876)
(3284,4193)
(2597,1277)
(2282,1939)
(2450,1752)
(4498,3041)
(2927,2616)
(0,1853)
(0,3839)
(2762,3680)
(1817,2226)
(523,2567)
(1449,1012)
(1924,1305)
(1542,1203)
(4561,2952)
(0,3142)
(776,1148)
(3181,4953)
(2964,0)
(1255,99)
(3791,977)
(895,1513)
(0,3263)
(2935,1406)
(2840,4552)
(4331,2769)
(2613,2523)
(953,3975)
(3495,403)
(1993,3488)
(2525,2531)
(815,3223)
(314,3695)
(680,3385)
(3020,2365)
(2710,3637)
(2673,2523)
(191,3867)
(2702,2177)
(1021,3799)
(3428,2052)
(2220,1679)
(4274,2517)
(3135,2180)
(2884,383)
(486,4579)
(3810,2992)
(1903,1864)
(270,1019)
(978,3994)
(3222,1960)
(1336,935)
(166,1083)
(1268,1703)
(2569,3731)
(2013,1564)
(955,2182)
(1146,2652)
(1106,3748)
(1164,2706)
(2107,1872)
(1232,3335)
(4600,2757)
(3897,5000)
(3520,849)
(579,4352)
(4730,2988)
(0,2726)
(4717,3463)
(978,3310)
(4080,2879)
(1175,3595)
(3829,4694)
(2461,4332)
(3929,845)
(3036,4011)
(2719,4075)
(4544,2875)
(0,1800)
(1779,4914)
(4561,3007)
(2360,1927)
(4128,2896)
(2672,4902)
(1618,4407)
(1700,4971)
(2617,4148)
(2426,2402)
(74,1870)
(2811,2738)
(1969,1897)
(3908,5000)
(1165,2368)
(781,3654)
(3954,2083)
(4289,2598)
(913,3958)
(3730,2045)
(3904,2383)
(431,2349)
(931,4887)
(4035,587)
(583,1171)
(3661,2103)
(3738,1798)
(2346,1308)
(11,4917)
(825,1872)
(3347,4801)
(677,4081)
(1917,1962)
(2742,2304)
(199,2241)
(3311,2232)
(4142,2389)
(434,832)
(2295,2029)
(3963,1340)
(3724,829)
(0,3465)
(1037,3690)
(4772,2906)
(3233,2433)
(733,4632)
(1946,1444)
(3697,2244)
(503,908)
(4599,4038)
(4206,1074)
(1735,4563)
(2894,2307)
(3408,313)
(1138,3755)
(145,1321)
(4825,1762)
(945,3885)
(2018,1589)
(1382,890)
(2837,3843)
(2578,4033)
(1468,3229)
(366,3252)
(538,2312)
(3834,4864)
(537,4009)
(465,1689)
(4139,895)
(151,1987)
(3509,4663)
(3493,4655)
(1980,1697)
(1003,1220)
(3237,1962)
(1095,3145)
(265,4381)
(4062,503)
(588,3314)
(763,3840)
(852,3360)
(4252,1566)
(2183,1359)
(2083,1421)
(519,2396)
(1558,1307)
(2112,2647)
(114,2118)
(4576,2831)
(3911,1394)
(464,2847)
(473,4387)
(1952,1732)
(523,2114)
(4588,976)
(4406,2433)
(2315,1676)
(0,2231)
(1832,4417)
(2608,2423)
(4027,535)
(615,2763)
(332,3872)
(643,3505)
(4288,3959)
(1114,646)
(4457,1287)
(3564,2467)
(2834,2362)
(4262,2509)
(3316,2402)
(2137,973)
(2812,3771)
(1182,2214)
(488,2291)
(3098,1361)
(1928,1509)
(1991,4009)
(4981,102)
(3052,2413)
(185,2374)
(2616,2381)
(709,2236)
(4369,4570)
(1032,3680)
(557,2138)
(4538,2807)
(3698,844)
(3837,1942)
(478,3013)
(4254,2230)
(2540,3446)
(3570,4752)
(2920,1223)
(889,3227)
(354,3886)
(4279,1765)
(4109,2522)
(470,5000)
(56,1684)
(0,3775)
(4597,4676)
(2649,3739)
(35,1517)
(574,2963)
(223,3379)
(598,287)
(426,1789)
(893,1898)
(4620,3239)
(3363,2156)
(3638,1866)
(705,3540)
(1025,741)
(3031,4837)
(2831,3729)
(417,2319)
(491,4483)
(4082,4243)
(59,2382)
(3603,2030)
(763,3895)
(220,1926)
(4373,3079)
(2208,4396)
(4288,2483)
(1497,857)
(208,4023)
(394,3624)
(2052,2018)
(3079,1713)
(3957,3150)
(4235,620)
(484,2628)
(4097,915)
(3531,4210)
(1280,3730)
(2517,899)
(2768,2467)
(574,2521)
(2105,1894)
(3388,4804)
(3833,2158)
(3563,4283)
(1715,1335)
(188,4858)
(3432,4968)
(25,895)
(3646,4668)
(3928,1119)
(3862,2458)
(3132,4339)
(2012,2093)
(43,3248)
(4045,364)
(2749,2322)
(4564,2915)
(0,3588)
(940,4146)
(1365,2632)
(1995,1752)
(4594,2915)
(712,2188)
(1252,1644)
(4593,2919)
(2100,987)
(3729,4571)
(1969,1470)
(275,2601)
(864,1949)
(0,1615)
(862,3071)
(4148,2424)
(3912,2184)
(1866,941)
(854,443)
(1019,3405)
(2866,237)
(2919,2500)
(2341,537)
(547,2484)
(1177,3590)
(2030,1291)
(713,4358)
(708,1799)
(222,4794)
(163,1218)
(651,2433)
(4197,730)
(591,352)
(3292,3741)
(124,1640)
(4184,2602)
(438,3493)
(2779,3112)
(208,3970)
(2002,1434)
(3569,4665)
(3822,644)
(3825,2147)
(275,1930)
(2133,1890)
(376,2736)
(3991,867)
(4065,816)
(4305,2491)
(2071,1426)
(2558,1773)
(3848,0)
(4345,52)
(0,4556)
(2952,2343)
(2546,3641)
(1293,4249)
(937,2924)
(377,3230)
(15,1831)
(837,4383)
(801,2511)
(0,4677)
(573,1600)
(880,3972)
(979,3685)
(0,1415)
(4167,2503)
(4269,70)
(530,4384)
(2512,1670)
(2286,1098)
(2657,3714)
(292,3923)
(3434,373)
(1183,3865)
(3667,2338)
(394,2887)
(1278,4893)
(1591,3138)
(1042,3862)
(2324,1740)
(782,4460)
(3734,4728)
(280,2529)
(3994,4803)
(4596,936)
(0,3643)
(717,2237)
(2815,2364)
(2761,4050)
(3847,2137)
(2372,4130)
(3827,209)
(265,921)
(239,1915)
(3702,4644)
(451,788)
(2930,4249)
(2407,1993)
(947,847)
(4436,3003)
(313,3419)
(628,4477)
(3966,1842)
(422,3591)
(2425,1754)
(996,3368)
(3683,672)
(796,5000)
(1022,4000)
(2166,2173)
(502,2688)
(3337,2142)
(2829,652)
(929,3664)
(944,3006)
(240,1641)
(2373,1540)
(757,2096)
(908,3726)
(4390,281)
(4715,2818)
(506,3682)
(1602,3770)
(0,2275)
(2823,2163)
(2212,2009)
(1921,1308)
(2080,1301)
(3261,524)
(802,3838)
(3852,1931)
(560,4719)
(3631,4672)
(379,2163)
(2421,1715)
(1643,1155)
(2816,4230)
(2007,1846)
(1969,1325)
(665,3459)
(3042,2183)
(134,4439)
(381,1835)
(2054,1032)
(2274,3250)
(1973,1861)
(1838,1673)
(4236,4499)
(4274,2576)
(3694,769)
(1941,1276)
(3849,828)
(4699,1227)
(3697,959)
(2229,1679)
(775,3465)
(2571,3779)
(811,907)
(4589,2974)
(3596,769)
(466,3878)
(4366,2636)
(615,968)
(3001,2545)
(876,1009)
(4877,344)
(1921,866)
(0,3711)
(2333,1978)
(79,4004)
(232,5000)
(576,2595)
(1202,3515)
(3903,4689)
(0,4879)
(4005,1704)
(4528,1250)
(4584,3222)
(4206,152)
(2366,3444)
(0,5000)
(4518,2639)
(4197,2934)
(3596,206)
(697,3248)
(1752,4281)
(496,454)
(4189,2413)
(4194,2262)
(3491,5000)
(5000,4052)
(3031,814)
(915,3713)
(1056,3652)
(4084,37)
(484,4429)
(2277,1025)
(742,752)
(4539,3061)
(0,2101)
(3792,1851)
(3521,5000)
(3681,1983)
(4047,2077)
(3675,2205)
(712,3734)
(4931,30)
(818,3083)
(3127,2750)
(4132,579)
(988,1279)
(3149,2280)
(690,3571)
(2112,1954)
(4426,4180)
(2608,2306)
(4337,1627)
(299,3807)
(4422,3778)
(3374,4855)
(614,3037)
(0,2356)
(3367,1139)
(4402,2264)
(4149,2572)
(2432,2322)
(2469,4833)
(3840,4217)
(3387,1468)
(1022,3626)
(733,3523)
(44,4698)
(636,1375)
(2612,3542)
(3331,260)
(4425,3042)
(2797,2541)
(3984,532)
(3961,548)
(592,1426)
(2871,2611)
(687,3649)
(1881,1414)
(649,913)
(3305,2085)
(997,1596)
(3950,776)
(241,3949)
(4377,1523)
(3854,1482)
(239,870)
(923,3754)
(391,1907)
(0,2022)
(617,2664)
(1866,1119)
(1223,3642)
(1025,1671)
(4600,3113)
(314,4548)
(2920,3913)
(2039,1949)
(2377,1944)
(696,5000)
(2162,1238)
(3707,1970)
(2048,1890)
(3725,792)
(4704,2833)
(772,4766)
(2955,2042)
(1914,2075)
(3915,1855)
(1888,891)
(520,1512)
(0,3203)
(3936,2143)
(4615,1714)
(464,5000)
(2152,1839)
(522,3958)
(2667,2699)
(133,1638)
(358,4200)
(455,871)
(1496,343)
(3796,456)
(676,3499)
(717,4254)
(249,3920)
(2654,3524)
(2763,20)
(579,2748)
(4013,575)
(0,2519)
(4353,2565)
(3931,886)
(1931,4189)
(286,4044)
(57,4221)
(2325,1901)
(0,3458)
(265,2709)
(390,3872)
(4436,2455)
(2037,4063)
(22,4119)
(4335,3083)
(541,2469)
(3631,486)
(1628,2094)
(201,1354)
(946,1471)
(3391,770)
(3817,878)
(3130,3587)
(4518,4372)
(1374,1396)
(2150,570)
(4329,2571)
(1975,3198)
(2226,2551)
(1192,3755)
(4034,2165)
(500,2710)
(4489,2974)
(974,3532)
(2273,1808)
(2250,2090)
(660,3867)
(949,3704)
(0,788)
(3897,2015)
(2138,4774)
(3610,1958)
(996,3412)
(631,3930)
(2300,1695)
(3626,1794)
(120,3835)
(558,5000)
(977,1426)
(4737,2126)
(3719,1096)
(935,907)
(3875,1838)
(2282,1129)
(0,2090)
(2254,1821)
(2682,2002)
(326,5000)
(1133,3780)
(776,3479)
(337,1860)
(49,1164)
(169,3215)
(2521,1532)
(0,2211)
(0,1164)
(873,1210)
(1796,3585)
(2863,2292)
(2838,3925)
(2578,2537)
(2015,1902)
(669,1299)
(3857,117)
(887,704)
(2505,2705)
(269,3516)
(2132,4823)
(3514,1821)
(2378,3014)
(2967,4806)
(352,1191)
(2401,1951)
(235,1838)
(3087,441)
(3572,2176)
(1940,1970)
(4286,2687)
(3828,826)
(1089,1871)
(2040,4308)
(4175,641)
(2079,2021)
(4890,2838)
(1920,981)
(2527,3645)
(147,5000)
(546,2531)
(95,2595)
(55,1210)
(3900,823)
(166,2475)
(54,3991)
(1568,3387)
(436,4056)
(328,3705)
(3967,3213)
(1969,4670)
(824,4811)
(1125,3756)
(4134,2343)
(2871,2492)
(298,2257)
(306,4067)
(564,4628)
(2527,1672)
(1152,2583)
(1668,3631)
(18,3142)
(544,2663)
(550,3646)
(4999,4191)
(0,4936)
(180,3820)
(1197,4167)
(2353,1869)
(2164,1704)
(4690,3032)
(1692,1076)
(3512,4982)
(4940,4900)
(1720,4558)
(3574,4584)
(0,2024)
(2674,2341)
(2489,2790)
(944,3815)
(2869,4014)
(2077,1304)
(426,1085)
(1033,3483)
(363,4183)
(3389,4659)
(3485,166)
(434,3834)
(3077,2852)
(3113,2280)
(654,3608)
(310,2980)
(0,2037)
(2921,2460)
(2468,1697)
(2853,3982)
(1955,1297)
(486,883)
(3629,453)
(4124,2381)
(2996,3923)
(3018,1467)
(2882,2626)
(2173,1146)
(2317,2588)
(2363,1243)
(1881,974)
(931,3606)
(2252,1146)
(4569,3118)
(4495,2674)
(3144,7)
(2017,1774)
(0,3447)
(222,2062)
(535,4545)
(973,3953)
(2348,975)
(3702,2341)
(3822,945)
(3392,2300)
(3741,4440)
(3376,3524)
(232,2534)
(3992,760)
(1084,2979)
(3866,355)
(1467,3454)
(235,2953)
(2627,4052)
(1904,3657)
(2563,2310)
(686,610)
(3402,2062)
(766,3757)
(654,3287)
(294,500)
(1137,3929)
(3131,552)
(825,2351)
(4093,2626)
(686,731)
(4474,3220)
(2567,3075)
(1968,1992)
(529,3642)
(4029,1823)
(3318,4700)
(422,3287)
(81,4943)
(0,1837)
(4245,4336)
(0,4991)
(3064,3773)
(4177,2825)
(3511,2247)
(720,2836)
(4533,2874)
(4496,2992)
(4441,3056)
(3553,379)
(4357,3062)
(3665,2017)
(3610,1852)
(3131,2083)
(1379,2778)
(48,1746)
(2467,1810)
(4777,4560)
(2795,2807)
(787,4071)
(4984,3052)
(854,5000)
(3740,218)
(807,3612)
(2905,3739)
(324,1923)
(1022,4180)
(3023,3960)
(588,3430)
(756,5000)
(4042,906)
(4037,1794)
(14,1882)
(2259,302)
(628,1287)
(1290,4641)
(300,3902)
(3537,2087)
(899,3672)
(4665,252)
(2115,2364)
(2572,1822)
(4441,2614)
(3727,1810)
(2267,2125)
(4980,384)
(0,3394)
(4119,3502)
(177,546)
(1960,1335)
(2495,3830)
(2751,3756)
(3779,1983)
(2342,2541)
(12,1768)
(3979,2044)
(2072,1862)
(1632,809)
(351,3570)
(494,1892)
(3255,148)
(4564,3084)
(3994,716)
(496,955)
(3734,1580)
(3500,181)
(3314,4929)
(2682,3898)
(2749,3659)
(3810,2063)
(4529,2982)
(477,1844)
(3987,4096)
(0,3878)
(0,1663)
(4566,2985)
(4296,2343)
(1980,1505)
(4454,2929)
(4485,3033)
(1938,3494)
(1038,3466)
(2233,2624)
(2649,3734)
(71,3650)
(2023,1996)
(2315,1350)
(3818,624)
(3725,1830)
(1896,356)
(1966,1583)
(192,5000)
(1687,4154)
(0,4241)
(1880,3465)
(1171,4237)
(4866,2068)
(511,3898)
(1877,2184)
(1827,377)
(973,3700)
(400,3838)
(4362,3999)
(1424,603)
(4578,96)
(4160,751)
(2986,2672)
(369,2394)
(2593,3680)
(894,1727)
(4264,2013)
(4048,2617)
(3674,2147)
(527,3101)
(2937,3574)
(4945,132)
(876,747)
(2791,2473)
(2129,1307)
(747,1047)
(1743,1500)
(320,1468)
(3671,1970)
(957,3974)
(3658,4431)
(24,1820)
(3553,702)
(2565,4991)
(401,2746)
(3689,711)
(3839,2227)
(746,3912)
(1002,3609)
(4200,2620)
(2382,3944)
(4598,2666)
(1774,3307)
(1924,1036)
(0,1476)
(1244,1048)
(3706,1940)
(2960,3813)
(2862,2487)
(114,1726)
(4238,0)
(3470,2114)
(3972,1278)
(2115,2674)
(348,2832)
(2287,1734)
(2891,4881)
(53,2655)
(382,4816)
(912,1598)
(2372,3949)
(2270,1686)
(294,3656)
(913,1419)
(4598,3029)
(2037,2094)
(1003,3298)
(439,2704)
(2462,3963)
(2536,2451)
(4729,4616)
(2184,1740)
(3488,2080)
(2366,1222)
(761,4825)
(2328,1869)
(805,667)
(3463,4652)
(1491,3395)
(4996,1883)
(2362,1638)
(543,3821)
(4443,3104)
(3822,2491)
(2774,3797)
(645,5000)
(394,988)
(1035,3465)
(1068,3413)
(925,853)
