(1833,3488)
(3428,1826)
(4849,1031)
(2075,3250)
(826,1119)
(566,3932)
(3210,3818)
(1529,4016)
(3761,2645)
(3384,2658)
(3418,3703)
(1460,4559)
(4227,3872)
(4220,4098)
(3679,482)
(3381,559)
(3258,3606)
(779,4174)
(1384,3759)
(2614,4416)
(5000,3512)
(43,4254)
(4017,3752)
(2805,1917)
(167,5000)
(3656,1494)
(1214,4223)
(732,1968)
(2232,4620)
(4549,435)
(4994,3222)
(2535,2335)
(981,3769)
(3420,2728)
(2275,129)
(3864,638)
(4416,1380)
(656,2373)
(3051,3504)
(4348,4888)
(3202,1458)
(2524,4512)
(2872,4148)
(3276,1757)
(4916,3480)
(2712,2883)
(1655,3137)
(1640,5000)
(790,2578)
(1511,914)
(1006,3896)
(307,3629)
(876,3786)
(4632,1627)
(4320,4021)
(2907,2462)
(1219,1910)
(697,293)
(683,4559)
(2578,2371)
(1622,987)
(4696,4658)
(2799,2720)
(2828,1206)
(2268,4518)
(476,4094)
(978,2763)
(3009,1668)
(787,199)
(2493,4757)
(968,476)
(2461,2967)
(2975,973)
(265,2719)
(2589,1203)
(2300,3315)
(3315,1832)
(4176,1343)
(0,4636)
(2526,2086)
(1576,480)
(2463,1737)
(4400,3976)
(4935,1102)
(2703,4836)
(2711,2970)
(2414,1966)
(746,4052)
(4297,2693)
(3249,4753)
(2270,1463)
(3242,3545)
(1074,2605)
(24,4067)
(2719,508)
(4317,3281)
(0,4649)
(837,2490)
(2377,3632)
(2855,1456)
(3328,1905)
(2751,3735)
(3153,1271)
(1563,1025)
(3741,1670)
(2030,3157)
(2410,409)
(1868,843)
(2205,1697)
(118,4846)
(1057,3819)
(491,3142)
(2277,553)
(3462,1733)
(1337,1621)
(3236,3605)
(2858,535)
(3103,1800)
(3485,1865)
(3109,3500)
(1658,3635)
(2334,1703)
(402,4497)
(4922,785)
(4496,4060)
(3186,3905)
(4945,3105)
(468,1037)
(210,2462)
(3265,3380)
(4576,2713)
(651,111)
(3470,523)
(5000,3835)
(4439,506)
(4005,4186)
(818,3913)
(3416,1697)
(2633,793)
(3367,3232)
(2031,873)
(4529,4842)
(1752,347)
(3413,2193)
(4211,4159)
(3793,1431)
(4123,4046)
(3393,3941)
(2894,2015)
(658,2597)
(2901,4125)
(1214,1997)
(1060,2762)
(1722,3635)
(2446,3666)
(911,3164)
(3299,3353)
(2418,571)
(2564,4072)
(5000,3514)
(4950,3922)
(277,4194)
(4401,482)
(4461,4697)
(3353,2542)
(4755,3454)
(4118,2345)
(2104,825)
(560,2947)
(4899,3324)
(627,2479)
(3453,1847)
(3327,3657)
(2747,2853)
(899,4069)
(2977,1329)
(1012,3192)
(1306,1195)
(2893,3092)
(3352,3606)
(5000,3756)
(142,4248)
(3313,3385)
(4144,1327)
(3486,1098)
(2289,2281)
(3204,3563)
(2765,1981)
(1600,4688)
(459,4305)
(3310,3501)
(2319,1894)
(3397,4143)
(3023,3444)
(4098,3961)
(1249,4057)
(599,528)
(1714,2430)
(4766,2784)
(1772,5000)
(2234,2587)
(3725,3019)
(2736,1256)
(3310,1757)
(2670,2888)
(2585,2521)
(462,1583)
(4207,3207)
(4069,469)
(908,3740)
(3024,2046)
(3569,1580)
(2321,88)
(1030,2161)
(509,4152)
(15,611)
(3213,1837)
(3378,2170)
(1363,240)
(3355,2415)
(2426,2891)
(2135,4139)
(2207,2029)
(3065,2060)
(1716,3374)
(0,4517)
(1338,3687)
(4011,4045)
(4262,1412)
(4076,764)
(2450,107)
(3238,1614)
(2181,1868)
(2951,1786)
(3422,3357)
(4395,3863)
(2817,4186)
(4462,2641)
(3235,2484)
(4682,4041)
(588,2714)
(3678,3175)
(4249,3930)
(4477,1579)
(5000,3569)
(3431,4237)
(3461,3591)
(3530,981)
(4283,1713)
(1167,785)
(3350,3494)
(760,2124)
(2140,308)
(2053,1817)
(2596,2510)
(2129,1812)
(4440,4292)
(2547,1571)
(1145,393)
(1330,3593)
(1433,3048)
(1968,4338)
(3081,1212)
(3050,1633)
(1136,2532)
(4045,1669)
(990,3875)
(3230,3671)
(1891,4276)
(2416,714)
(2851,4843)
(1292,978)
(4910,3810)
(3867,4228)
(2265,3928)
(0,3846)
(3799,566)
(567,3139)
(1109,1207)
(3423,3433)
(997,2723)
(2855,1929)
(658,3028)
(3061,4020)
(3217,2052)
(1883,3755)
(0,3967)
(3798,462)
(4586,1969)
(4488,3420)
(2311,3643)
(2797,1587)
(3050,1767)
(747,4022)
(2511,3300)
(100,2575)
(2440,3770)
(2255,1775)
(3273,3744)
(3875,4078)
(1714,2619)
(3348,2117)
(3236,1647)
(4760,4471)
(2088,3476)
(3368,490)
(3063,1840)
(4976,1507)
(3887,4209)
(4491,940)
(325,2935)
(3695,3450)
(3100,1843)
(863,1298)
(51,336)
(2726,2541)
(2654,3604)
(61,4932)
(3000,2780)
(3347,1841)
(2834,2488)
(3157,1946)
(762,2535)
(1476,1124)
(2623,3473)
(3196,2611)
(3197,2018)
(576,4516)
(4247,4205)
(436,3947)
(721,4345)
(3959,540)
(4742,1703)
(795,847)
(1137,3765)
(3480,505)
(350,3880)
(1642,4166)
(543,2474)
(2655,3024)
(578,2431)
(703,3365)
(0,3888)
(1608,2690)
(3881,448)
(2013,3907)
(2097,114)
(3852,2605)
(2037,4035)
(2250,881)
(3151,4894)
(2917,3266)
(1990,1829)
(2138,532)
(3371,3621)
(3597,1160)
(4299,449)
(3830,3125)
(1911,3872)
(4151,3934)
(2594,2882)
(3371,1756)
(864,155)
(3627,1453)
(3966,919)
(2639,3564)
(488,3022)
(2253,1542)
(555,753)
(2962,1709)
(876,3548)
(2618,2579)
(2967,3221)
(3261,1224)
(444,4039)
(2412,3642)
(2903,469)
(0,4264)
(4906,3476)
(3084,3927)
(1291,2083)
(2593,1596)
(3422,889)
(4370,1631)
(4039,3975)
(3194,1705)
(2184,2071)
(1344,4309)
(943,3736)
(2308,2780)
(1178,3724)
(3033,3938)
(3457,1004)
(2080,3303)
(1925,4183)
(2486,4479)
(3050,2306)
(4655,1103)
(855,2926)
(3016,3890)
(3120,1998)
(2118,3679)
(3417,1726)
(1063,2582)
(0,4519)
(2635,2599)
(426,2412)
(3523,3061)
(3115,1546)
(1440,2919)
(3635,3467)
(1080,2118)
(182,739)
(1877,1873)
(3379,2760)
(2404,4773)
(2638,510)
(5000,3450)
(125,326)
(2554,2502)
(2391,0)
(4044,265)
(1727,4157)
(1782,1878)
(1143,4631)
(4532,3358)
(3563,3496)
(4128,501)
(351,3540)
(3132,3660)
(4165,4180)
(3368,3378)
(4680,3579)
(2808,4438)
(1214,4524)
(3098,1918)
(3463,124)
(4999,3453)
(2220,4574)
(5000,3826)
(1834,4767)
(3082,2216)
(1645,4235)
(523,3865)
(3258,3344)
(4930,3888)
(4222,2835)
(4134,3954)
(2238,2241)
(4872,3883)
(2453,1900)
(842,60)
(2647,719)
(4200,1275)
(3387,1926)
(3012,551)
(3101,3518)
(4123,762)
(735,2859)
(3257,1816)
(3379,2681)
(4254,3847)
(2791,215)
(4124,3508)
(2671,1547)
(3378,3395)
(1019,1692)
(4410,1098)
(2469,3547)
(79,545)
(4984,3548)
(3255,2012)
(371,2410)
(2313,3007)
(2238,389)
(2883,1322)
(281,4816)
(4620,534)
(4863,935)
(1886,2566)
(815,2656)
(2093,4027)
(1971,3549)
(818,3112)
(3309,2490)
(3292,4243)
(3531,2310)
(3923,3063)
(325,4118)
(2310,1150)
(3374,791)
(3472,1851)
(118,3495)
(1919,1938)
(2275,819)
(1186,4504)
(648,1216)
(3871,1718)
(3628,1788)
(2081,3935)
(2871,2748)
(3206,3263)
(2060,1782)
(1982,4572)
(3785,1627)
(4798,3518)
(3982,3898)
(670,3324)
(2277,2948)
(5000,3881)
(4911,3809)
(2013,1828)
(2444,2014)
(3488,3447)
(3388,3509)
(4888,3532)
(4174,1974)
(2503,2594)
(3042,4040)
(2066,792)
(4273,2855)
(0,4266)
(3740,1345)
(3903,2800)
(4171,4012)
(4296,516)
(1312,2925)
(0,2172)
(3198,2351)
(2661,160)
(641,3107)
(322,4788)
(3784,462)
(514,2514)
(3131,311)
(1245,4655)
(4924,3710)
(3208,3833)
(4117,2863)
(323,4006)
(2499,4541)
(3912,3104)
(3508,1708)
(808,3876)
(1248,4148)
(4937,4443)
(2466,4485)
(4238,4213)
(2912,1044)
(1279,4400)
(3916,1129)
(1187,2596)
(3258,2849)
(4099,3990)
(2041,1461)
(1559,3407)
(155,850)
(0,3945)
(713,2834)
(3240,1906)
(4280,3634)
(2047,84)
(679,2957)
(2776,230)
(2090,2117)
(3177,1971)
(4543,2408)
(3562,3475)
(3694,3136)
(2329,305)
(2945,1476)
(0,4079)
(3260,1982)
(3387,1794)
(2053,3231)
(3140,870)
(3138,1992)
(0,4200)
(4076,1494)
(3733,4538)
(968,161)
(4933,4003)
(2102,4705)
(142,3502)
(3898,1572)
(2435,4622)
(2521,1656)
(2137,4928)
(3857,2214)
(786,2520)
(4011,3849)
(1612,3996)
(4893,4991)
(2190,1492)
(1656,575)
(3198,3453)
(2046,2423)
(3425,3617)
(2399,2955)
(3301,548)
(3241,3392)
(2993,1829)
(1064,3386)
(825,889)
(2218,32)
(2856,548)
(2498,4775)
(674,1366)
(2766,2725)
(4966,3617)
(3180,1547)
(1323,3209)
(2803,577)
(2530,3128)
(817,3751)
(4925,3212)
(861,2774)
(31,4010)
(2920,280)
(629,3407)
(2040,3156)
(4285,1347)
(1160,599)
(2216,3318)
(2302,2338)
(3142,3483)
(1679,4318)
(3640,498)
(3630,3422)
(2869,1560)
(3302,624)
(4262,4049)
(1444,2586)
(157,577)
(3770,850)
(681,3472)
(3169,1384)
(4289,1415)
(1703,2702)
(2647,4722)
(2262,3568)
(1042,4124)
(2786,4248)
(1509,2018)
(4017,3063)
(2085,673)
(1785,3350)
(3910,456)
(504,3667)
(552,4381)
(89,944)
(2952,2860)
(4146,854)
(3242,1875)
(3319,1570)
(4360,1308)
(4909,89)
(4481,2537)
(852,4242)
(4878,3405)
(470,3157)
(3061,1985)
(2789,1526)
(3265,3441)
(3235,825)
(2118,274)
(1037,4143)
(4278,2033)
(3949,3026)
(3579,1803)
(1411,3832)
(4205,508)
(2586,500)
(4638,511)
(1805,2271)
(4141,4256)
(688,3743)
(4449,1928)
(2857,3107)
(4490,239)
(1922,2038)
(3389,1884)
(3150,1373)
(4396,991)
(3813,4319)
(4220,4148)
(2998,1891)
(3360,257)
(0,4752)
(1609,2759)
(2904,512)
(2458,462)
(3254,1564)
(2032,1751)
(3306,3417)
(720,2718)
(1383,4459)
(2489,162)
(1833,760)
(976,3583)
(3304,3492)
(1748,2113)
(1930,3810)
(3011,3132)
(865,719)
(3236,3479)
(4237,4047)
(3173,2901)
(3455,1567)
(3905,2298)
(2977,222)
(0,4068)
(342,5000)
(4671,488)
(3322,3374)
(1776,202)
(909,3771)
(4249,1145)
(1508,3578)
(4868,894)
(4960,3637)
(4156,4071)
(2091,2586)
(0,4081)
(2691,2056)
(2353,785)
(1457,1667)
(4714,2305)
(455,3843)
(787,2330)
(4174,4017)
(803,4031)
(3399,988)
(4851,3707)
(3355,2113)
(3283,1981)
(3515,3499)
(1547,3667)
(2793,3514)
(1852,3485)
(2043,572)
(4329,979)
(1632,449)
(928,4268)
(2983,1544)
(3704,1048)
(1611,3665)
(3471,1483)
(4179,523)
(3353,3450)
(1962,3599)
(465,1366)
(1509,4556)
(4895,3618)
(4952,3600)
(4172,3674)
(2076,624)
(1028,2647)
(2745,2668)
(2381,2391)
(132,3300)
(4011,952)
(4126,1693)
(1404,2116)
(3744,3348)
(2775,1500)
(4281,1981)
(4584,1753)
(2932,4867)
(390,3945)
(2856,792)
(0,3881)
(3937,2063)
(798,3632)
(1722,3751)
(1288,3230)
(4228,3932)
(4243,534)
(2888,2851)
(1647,315)
(2492,4019)
(2662,0)
(3739,1381)
(2572,1275)
(5000,3751)
(3424,3477)
(2165,3516)
(2853,1638)
(2849,3919)
(3827,4998)
(0,4015)
(5000,3872)
(782,2738)
(2872,4024)
(740,2741)
(2569,3168)
(5000,3764)
(309,4891)
(739,2489)
(3647,987)
(4247,494)
(4479,1783)
(4073,4249)
(1879,4340)
(3030,1698)
(2882,1571)
(1674,3642)
(2288,3047)
(4674,1914)
(4232,4134)
(2231,4354)
(2057,2252)
(2112,4928)
(1427,1856)
(1211,2726)
(3816,1223)
(939,2038)
(2687,3587)
(4435,972)
(3621,3199)
(2876,4506)
(3399,2103)
(1223,2965)
(3363,1591)
(696,3973)
(1884,1664)
(4138,1624)
(4580,508)
(213,2284)
(2697,720)
(2607,3715)
(3040,76)
(4428,3268)
(400,4446)
(3249,1583)
(1716,3140)
(2635,4578)
(1331,2511)
(4082,537)
(2412,2025)
(380,4918)
(3074,2935)
(3182,1714)
(3980,3909)
(2460,2712)
(3680,1661)
(1073,4323)
(6,3364)
(4841,3450)
(2948,1483)
(2046,628)
(5000,3443)
(1612,2093)
(3802,1543)
(3822,3178)
(2572,3303)
(1420,3734)
(2972,1961)
(819,2578)
(1079,3700)
(1851,1476)
(3210,2018)
(4195,3581)
(1335,2579)
(754,3765)
(1115,3515)
(895,3246)
(4100,2647)
(1032,2699)
(2083,4320)
(3241,2657)
(1436,4509)
(844,2648)
(5000,3806)
(3842,3291)
(4444,1144)
(2816,2629)
(433,569)
(2923,2203)
(307,3547)
(131,4553)
(3048,2090)
(1303,2236)
(4799,675)
(2908,3507)
(4981,423)
(4136,331)
(2202,2298)
(3368,3613)
(3271,3680)
(2388,3333)
(1355,3715)
(3296,3215)
(737,2619)
(2652,3150)
(3414,2682)
(3949,3780)
(878,2100)
(0,4083)
(2820,482)
(3884,618)
(873,3190)
(2507,436)
(557,3856)
(1759,4185)
(0,4433)
(1996,3869)
(748,2377)
(2293,1123)
(3565,4140)
(2694,2635)
(4170,4250)
(4844,3706)
(4811,3529)
(3188,662)
(152,895)
(4622,1792)
(611,3395)
(3314,478)
(4489,445)
(3090,1524)
(3215,1933)
(1888,4349)
(1692,2451)
(3227,1943)
(3108,3648)
(556,2799)
(764,2455)
(2402,1392)
(2773,4045)
(3360,3347)
(4674,3621)
(358,4396)
(4628,472)
(338,2468)
(2671,2721)
(2868,3006)
(3389,2183)
(1412,2797)
(646,2705)
(360,4068)
(1510,3453)
(4765,4018)
(1977,4087)
(552,3191)
(454,2656)
(3375,3308)
(2915,3589)
(4061,4804)
(0,3883)
(2328,1577)
(2978,2891)
(2109,2213)
(1625,4315)
(59,4234)
(927,3640)
(2698,1911)
(2571,3267)
(2999,2024)
(2445,4619)
(5000,3753)
(1941,656)
(2204,1524)
(2675,3095)
(3043,1801)
(2172,2511)
(2125,184)
(4236,1556)
(2472,4429)
(4640,306)
(562,4134)
(1707,3700)
(0,4138)
(4012,4120)
(2160,3645)
(2275,3632)
(2939,1168)
(2708,2467)
(2202,2366)
(2625,483)
(424,2106)
(1851,2028)
(1047,4714)
(3135,4907)
(4924,2293)
(1555,4366)
(3585,1400)
(51,4574)
(1085,3141)
(3881,1169)
(3381,3512)
(10,3755)
(2992,1421)
(2363,432)
(3261,3568)
(3457,3214)
(841,3804)
(3081,1880)
(3779,1693)
(2351,85)
(804,1936)
(4721,405)
(952,3793)
(2762,4005)
(2920,1144)
(4727,3310)
(4727,4478)
(4410,4542)
(3414,1837)
(4117,2977)
(958,2645)
(164,1094)
(429,3994)
(2858,508)
(4523,110)
(0,4756)
(886,382)
(3335,1786)
(3269,1432)
(3223,498)
(2388,636)
(2436,3565)
(328,3659)
(145,4706)
(4104,3401)
(2587,4902)
(1355,4401)
(3767,2998)
(4369,1605)
(4325,1010)
(1355,3354)
(1076,3939)
(3060,2089)
(5000,3808)
(4286,2775)
(2756,2846)
(3721,3232)
(218,2861)
(4896,2704)
(620,2612)
(141,4075)
(2760,521)
(4891,3528)
(4041,1143)
(1133,4594)
(1735,4928)
(4133,4344)
(312,4832)
(3312,1384)
(2289,4669)
(2879,3222)
(850,2377)
(3868,518)
(3556,926)
(2293,1112)
(3434,1983)
(3026,468)
(3951,3707)
(3108,4213)
(262,931)
(1740,4053)
(2820,484)
(2825,2814)
(1064,1969)
(1931,1554)
(1793,4064)
(2658,3051)
(545,2572)
(2511,3297)
(2639,715)
(2611,2831)
(1258,4026)
(4772,1324)
(2676,718)
(3684,1245)
(1953,2080)
(3454,2217)
(1812,1323)
(0,4448)
(437,2463)
(41,2005)
(3688,3323)
(885,2855)
(3313,1948)
(3186,3570)
(4048,825)
(276,1993)
(3491,3388)
(994,4195)
(237,3987)
(2737,3185)
(3220,3339)
(4187,2862)
(4259,4199)
(3297,3522)
(1895,166)
(3753,1358)
(1140,4434)
(2859,3067)
(0,4690)
(3250,1905)
(3160,3409)
(2213,862)
(2891,2726)
(5000,3500)
(4649,2519)
(2628,3026)
(4238,4382)
(2818,4584)
(237,4229)
(4046,3394)
(4856,4431)
(31,2848)
(2485,2839)
(1174,3213)
(4209,540)
(2605,4597)
(5000,3742)
(4899,4370)
(603,3131)
(1577,2290)
(1497,1772)
(3584,1740)
(3637,1603)
(823,3935)
(4018,3695)
(2444,1767)
(3278,3656)
(3423,2438)
(2441,422)
(2431,2858)
(4009,320)
(1411,550)
(1059,3774)
(622,3773)
(3645,2258)
(3415,4950)
(839,4939)
(4256,1365)
(2251,1880)
(3333,3605)
(2662,3400)
(2840,1457)
(2141,1419)
(1513,1850)
(2650,1067)
(2646,1591)
(557,3913)
(3357,2097)
(2309,2171)
(3236,1807)
(2202,3765)
(1851,2030)
(2746,3111)
(1235,2966)
(1845,1663)
(288,1402)
(2707,2890)
(544,3048)
(3226,3455)
(474,3218)
(2652,4388)
(2695,4987)
(2121,2133)
(3956,4095)
(1965,1327)
(309,4211)
(859,4614)
(3051,2124)
(1747,2043)
(1218,3914)
(2068,2098)
(3986,4095)
(4182,3741)
(2299,1738)
(1211,1925)
(681,4325)
(3577,1308)
(859,2641)
(2361,751)
(2411,114)
(1583,1689)
(148,2549)
(3871,479)
(4753,3570)
(1466,4258)
(2128,176)
(3353,489)
(2812,3023)
(3720,3400)
(3591,546)
(3570,1655)
(3460,1783)
(5000,3568)
(1871,3610)
(3354,3464)
(4170,3986)
(1133,4583)
(723,4685)
(1964,310)
(30,4492)
(1753,3510)
(2448,4560)
(2568,690)
(491,4069)
(0,5000)
(4463,488)
(3938,603)
(3949,1664)
(200,2321)
(764,3117)
(0,3953)
(973,2473)
(3074,1208)
(1305,2946)
(3736,3542)
(3987,909)
(3424,4704)
(1205,2715)
(2702,518)
(180,4944)
(1023,4172)
(523,3031)
(1927,2592)
(4356,4805)
(2298,2239)
(4593,22)
(3121,1525)
(1692,3368)
(3158,1821)
(3574,1736)
(4580,2419)
(4112,4300)
(213,4195)
(669,2223)
(2743,2747)
(2237,1892)
(1590,1492)
(1576,3543)
(3365,1225)
(307,3914)
(4816,1504)
(760,3896)
(2646,491)
(3127,764)
(4992,3652)
(3302,1290)
(3422,2109)
(610,4073)
(4643,1963)
(2544,3597)
(4032,1809)
(615,3922)
(1893,2324)
(201,2104)
(4134,3025)
(651,2798)
(1081,3614)
(1480,3848)
(456,3525)
(1796,1610)
(1779,1377)
(4933,1099)
(4975,3725)
(773,3848)
(2208,4937)
(1196,3392)
(3114,3174)
(1455,4326)
(3373,2122)
(936,3209)
(3381,1717)
(1743,4729)
(1122,2167)
(3544,3401)
(2866,2025)
(4080,3906)
(3889,4338)
(1539,1637)
(935,2691)
(1246,4044)
(584,2878)
(3218,2305)
(4360,4081)
(1788,4448)
(4917,3625)
(627,3864)
(2862,2791)
(3392,3545)
(2039,539)
(385,3018)
(2368,3195)
(3407,3530)
(3470,3586)
(633,3305)
(2171,1863)
(3568,1677)
(308,4124)
(4279,4105)
(5000,3636)
(2615,941)
(969,3991)
(4689,2404)
(1274,3809)
(2772,1985)
(3174,1736)
(383,4540)
(195,2503)
(4293,3757)
(3622,1337)
(191,3552)
(4055,3821)
(4863,3994)
(3531,2094)
(1762,1654)
(3662,1796)
(931,2665)
(2429,3056)
(3432,2273)
(1485,972)
(2566,28)
(2479,1308)
(648,1939)
(639,2385)
(1934,4632)
(2938,2007)
(2250,1835)
(670,4034)
(3226,3578)
(3126,2408)
(3742,462)
(2805,552)
(3419,2172)
(4028,4202)
(2794,2874)
(2093,1743)
(2815,4394)
(559,4324)
(93,616)
(2226,4753)
(3002,2005)
(445,546)
(441,3285)
(4137,4495)
(2729,3014)
(3861,4331)
(832,3291)
(844,1581)
(404,1834)
(3824,3402)
(3299,3517)
(2134,1794)
(1069,2867)
(2817,4416)
(3889,3467)
(1938,3316)
(4747,3498)
(2030,2087)
(5000,3449)
(369,2900)
(2614,3306)
(3087,749)
(700,3414)
(3133,3605)
(2813,2203)
(2672,1675)
(2357,122)
(3100,2381)
(928,2719)
(2216,348)
(4244,3937)
(3328,1198)
(3308,3471)
(2196,3035)
(3323,2022)
(2029,643)
(1476,3877)
(3994,4068)
(4988,3694)
(4028,1437)
(846,3831)
(1450,562)
(2785,518)
(4046,1491)
(33,2267)
(1772,3996)
(2665,2816)
(2079,477)
(1633,4103)
(4308,4056)
(2104,3459)
(3417,3619)
(4147,4404)
(2733,1940)
(3085,1574)
(3811,4189)
(1390,1608)
(3483,3835)
(635,3890)
(3203,519)
(759,4599)
(1996,1768)
(3207,3378)
(2001,1846)
(5000,3946)
(2018,3247)
(115,4793)
(3313,1818)
(3818,4434)
(3276,1936)
(3139,655)
(4347,4182)
(2313,778)
(1332,862)
(1987,1022)
(438,4786)
(2404,3296)
(0,4560)
(677,1806)
(136,4340)
(2940,2000)
(3600,60)
(3277,538)
(4088,2214)
(3145,3802)
(3042,1314)
(2321,3540)
(3530,4286)
(320,2942)
(1342,4387)
(321,3581)
(966,3053)
(3331,3524)
(2273,695)
(562,3643)
(1439,2455)
(4823,4366)
(279,3062)
(984,4275)
(5000,3504)
(1851,1645)
(0,4815)
(2594,413)
(1081,4100)
(5000,3625)
(3076,2079)
(4176,3858)
(1051,2881)
(3738,1417)
(4354,1649)
(378,1849)
(4858,3397)
(2769,3541)
(2435,2204)
(4685,2688)
(2195,2222)
(598,4481)
(3225,3491)
(1067,3239)
(4892,3166)
(1111,3282)
(3150,3317)
(2551,285)
(3094,1207)
(115,4714)
(4108,1485)
(3485,2260)
(629,505)
(708,798)
(2313,349)
(4541,2535)
(2132,3455)
(3388,2098)
(4784,4629)
(1522,1432)
(4791,3356)
(3268,168)
(3850,2250)
(4208,497)
(4867,1136)
(2392,1931)
(3106,520)
(2438,3804)
(1180,3250)
(1369,3940)
(2574,3520)
(2718,2747)
(4210,849)
(2017,2821)
(606,3257)
(3331,1819)
(2387,1721)
(2964,1244)
(4170,1278)
(4457,4489)
(952,3786)
(3925,464)
(2543,3402)
(3028,4383)
(4222,916)
(1687,2663)
(3347,1884)
(2125,4057)
(981,3440)
(3166,1580)
(4887,3669)
(4120,4207)
(2403,510)
(3664,1712)
(4135,1297)
(3207,3688)
(3902,4213)
(3208,2075)
(4782,4528)
(3842,937)
(1463,3685)
(3634,1136)
(3760,494)
(464,2345)
(309,4457)
(2755,4358)
(4895,998)
(3907,3109)
(4156,3813)
(2865,1722)
(4622,1290)
(2042,2328)
(383,4234)
(4712,3169)
(2555,3078)
(4124,4167)
(1543,3812)
(4912,3459)
(4025,3636)
(3903,263)
(3080,2145)
(3180,1854)
(275,2607)
(1653,3162)
(3504,3412)
(149,4188)
(56,3960)
(4270,959)
(3417,2440)
(3236,3597)
(1914,2119)
(2882,4533)
(263,3886)
(2318,3902)
(4990,3621)
(3143,3490)
(1594,2006)
(3973,4361)
(3142,528)
(2792,2630)
(3375,470)
(1889,3765)
(2856,3325)
(2212,2994)
(2619,874)
(3214,2215)
(657,2217)
(1637,3702)
(2855,2282)
(3990,1389)
(2541,136)
(3380,4089)
(2476,2407)
(0,4320)
(1316,1782)
(1605,3834)
(4550,450)
(3065,1755)
(1970,1488)
(1057,4416)
(4390,1400)
(4308,1038)
(3392,2234)
(2536,34)
(4922,3597)
(3402,1646)
(4400,2734)
(0,4562)
(2188,1953)
(610,3030)
(1759,3496)
(2651,3525)
(2219,3602)
(3466,476)
(4956,3487)
(3307,1880)
(3789,1883)
(4991,3710)
(2921,1844)
(546,3809)
(495,4517)
(1016,3694)
(2766,1677)
(2858,2663)
(3304,3652)
(2332,1277)
(3754,892)
(4436,2646)
(712,3296)
(897,4510)
(3281,793)
(4754,2174)
(4750,712)
(2780,1036)
(1453,2927)
(281,979)
(3129,2092)
(3647,1789)
(1306,2355)
(3291,1373)
(1645,3218)
(2119,364)
(1349,3866)
(1407,3053)
(2816,706)
(3243,1453)
(2616,537)
(4634,1718)
(3233,2162)
(4347,3876)
(2621,588)
(3867,2192)
(723,2892)
(4023,4129)
(2127,4402)
(3565,3022)
(941,4017)
(1930,1084)
(1322,2662)
(4333,1847)
(3173,3437)
(4952,2121)
(3645,1446)
(3471,3508)
(1065,2255)
(4260,4230)
(879,3031)
(1531,2957)
(2413,2113)
(2743,3745)
(1583,2595)
(645,4261)
(1135,3896)
(4151,2193)
(2526,4390)
(2361,381)
(994,3893)
(279,649)
(5000,1091)
(3174,2103)
(2673,360)
(2081,4649)
(267,2746)
(2631,134)
(2147,1482)
(2407,389)
(4471,454)
(4314,4183)
(2893,2763)
(4551,3601)
(884,2570)
